Req_Line_ID,Order_Line_ID,Goods_ID,Invoice_ID,Activity,DateTime,Resource,Role,Requisition_Vendor,Order_Vendor,Invoice_Vendor,Pay_Vendor,Requisition_Type,Order_Type,Purchasing_Group,Purchasing_Organization,Material_Group,Material_Number,Plant,Good_ReferenceNumber,Requisition_Header,Order_Header,Invoice_Header,ClearDoc_Header,Good_Year,Invoice_Year,Order_Line_Amount,Invoice_Amount,Paid_Amount,Invoice_Document_Date,Invoice_Due_Date,Pay_Type,Pay_Delay,UserType,Invoice_Is_Overdue
,4500184101_10,,,Order Changed: Payment Terms,8/3/17 9:01,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002769,,,,4500184101,,,,,800,0,0,,,,0,HUMAN,
,4500185129_10,,,Order Changed: Payment Terms,8/3/17 9:01,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003118,,,,4500185129,,,,,5100,0,0,,,,0,HUMAN,
,4500185129_20,,,Order Changed: Payment Terms,8/3/17 9:01,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002971,,,,4500185129,,,,,4015,0,0,,,,0,HUMAN,
,4500185130_10,,,Order Changed: Payment Terms,8/3/17 9:01,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002558,,,,4500185130,,,,,600,0,0,,,,0,HUMAN,
,4500185130_20,,,Order Changed: Payment Terms,8/3/17 9:01,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,81Q22.05,,,,4500185130,,,,,384,0,0,,,,0,HUMAN,
,4500185130_30,,,Order Changed: Payment Terms,8/3/17 9:01,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,,4500185130,,,,,588,0,0,,,,0,HUMAN,
,4500185130_40,,,Order Changed: Payment Terms,8/3/17 9:01,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000621,,,,4500185130,,,,,588,0,0,,,,0,HUMAN,
0010182075_10,,,,Requisition Line Created,8/7/17 0:00,DST110,Procurement,VND02315,,,,Direct,,,,,,,,10182075,,,,,,0,0,0,,,,0,HUMAN,
0010182075_10,,,,Requisition Line Approved,8/7/17 17:19,DST56,Req Approver,VND02315,,,,Direct,,,,,,,,10182075,,,,,,0,0,0,,,,0,HUMAN,
0010182075_10,4500185885_10,,,Order Line Created,8/8/17 10:08,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108002522,,,10182075,4500185885,,,,,384,0,0,,,,0,HUMAN,
,4500185885_10,,,Order Released,8/8/17 10:10,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002522,,,,4500185885,,,,,384,0,0,,,,0,HUMAN,
,4500185885_10,,,Order Approved,8/8/17 10:23,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002522,,,,4500185885,,,,,384,0,0,,,,0,HUMAN,
,4500185885_10,,,Order Printed Out,8/8/17 10:26,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002522,,,,4500185885,,,,,384,0,0,,,,0,HUMAN,
0010183463_10,,,,Requisition Line Created,8/22/17 0:00,DST110,Procurement,VND02315,,,,Direct,,,,,,,,10183463,,,,,,0,0,0,,,,0,HUMAN,
0010183463_10,,,,Requisition Line Approved,8/23/17 7:56,DST56,Req Approver,VND02315,,,,Direct,,,,,,,,10183463,,,,,,0,0,0,,,,0,HUMAN,
0010183463_10,4500187114_10,,,Order Line Created,8/23/17 11:43,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108000621,,,10183463,4500187114,,,,,729,0,0,,,,0,HUMAN,
,4500187114_10,,,Order Released,8/23/17 11:44,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000621,,,,4500187114,,,,,729,0,0,,,,0,HUMAN,
,4500187114_10,,,Order Approved,8/24/17 9:23,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000621,,,,4500187114,,,,,729,0,0,,,,0,HUMAN,
,4500187114_10,,,Order Printed Out,8/24/17 10:09,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000621,,,,4500187114,,,,,729,0,0,,,,0,HUMAN,
,4500183097_10,5000654992_1_2017,,Goods Line Registered,8/30/17 8:57,PROA05,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002798,IT01,6069,,4500183097,,,2017,,384,0,0,,,,0,HUMAN,
,4500180045_10,5000654993_1_2017,,Goods Line Registered,8/30/17 8:58,PROA05,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,IT01,6069,,4500180045,,,2017,,852,0,0,,,,0,HUMAN,
,4500180045_20,5000654993_2_2017,,Goods Line Registered,8/30/17 8:58,PROA05,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87570.02,IT01,6069,,4500180045,,,2017,,384,0,0,,,,0,HUMAN,
,4500180045_30,5000654993_3_2017,,Goods Line Registered,8/30/17 8:58,PROA05,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002798,IT01,6069,,4500180045,,,2017,,384,0,0,,,,0,HUMAN,
,4500185130_20,5000655923_1_2017,,Goods Line Registered,8/31/17 13:52,MAGA10,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,81Q22.05,IT01,6122,,4500185130,,,2017,,384,0,0,,,,0,HUMAN,
,4500185130_10,,,Order Changed: Delivery Date,9/5/17 16:45,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002558,,,,4500185130,,,,,600,0,0,,,,0,HUMAN,
,4500185130_20,,,Order Changed: Delivery Date,9/5/17 16:45,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,81Q22.05,,,,4500185130,,,,,384,0,0,,,,0,HUMAN,
,4500185130_30,,,Order Changed: Delivery Date,9/5/17 16:45,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,,4500185130,,,,,588,0,0,,,,0,HUMAN,
,4500185129_20,5000659512_1_2017,,Goods Line Registered,9/6/17 10:08,MAGA10,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002971,IT01,6256,,4500185129,,,2017,,4015,0,0,,,,0,HUMAN,
,4500184101_10,5000659822_1_2017,,Goods Line Registered,9/6/17 15:13,MAGA10,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002769,IT01,6292,,4500184101,,,2017,,800,0,0,,,,0,HUMAN,
0010185611_10,,,,Requisition Line Created,9/7/17 0:00,USR01612,Procurement,VND02315,,,,Direct,,,,,,,,10185611,,,,,,0,0,0,,,,0,HUMAN,
0010185608_10,,,,Requisition Line Created,9/7/17 0:00,USR01612,Procurement,,,,,Direct,,,,,,,,10185608,,,,,,0,0,0,,,,0,HUMAN,
0010185604_10,,,,Requisition Line Created,9/7/17 0:00,USR01612,Procurement,,,,,Direct,,,,,,,,10185604,,,,,,0,0,0,,,,0,HUMAN,
0010185620_10,,,,Requisition Line Created,9/7/17 0:00,USR01612,Procurement,,,,,Direct,,,,,,,,10185620,,,,,,0,0,0,,,,0,HUMAN,
0010185609_10,,,,Requisition Line Created,9/7/17 0:00,USR01612,Procurement,,,,,Direct,,,,,,,,10185609,,,,,,0,0,0,,,,0,HUMAN,
,4500175555_10,,,Order Changed: Delivery Date,9/7/17 16:46,DST52,Procurement,,VND06041,,,,Standard Order,ID3,IT10,D007-API,107000035,,,,4500175555,,,,,795525.4479,0,0,,,,0,HUMAN,
,4500175554_10,,,Order Changed: Delivery Date,9/7/17 16:47,DST52,Procurement,,VND06041,,,,Standard Order,ID3,IT10,D007-API,107000036,,,,4500175554,,,,,1381584.812,0,0,,,,0,HUMAN,
0010185611_10,,,,Requisition Line Approved,9/9/17 18:49,DST56,Req Approver,VND02315,,,,Direct,,,,,,,,10185611,,,,,,0,0,0,,,,0,HUMAN,
0010185858_10,,,,Requisition Line Created,9/11/17 0:00,DST61,Procurement,VND02315,,,,Direct,,,,,,,,10185858,,,,,,0,0,0,,,,0,HUMAN,
0010185611_10,4500189325_10,,,Order Line Created,9/11/17 10:52,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108003026,,,10185611,4500189325,,,,,290,0,0,,,,0,HUMAN,
,4500189325_10,,,Order Released,9/11/17 10:53,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003026,,,,4500189325,,,,,290,0,0,,,,0,HUMAN,
,4500189325_10,,,Order Approved,9/11/17 10:59,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003026,,,,4500189325,,,,,290,0,0,,,,0,HUMAN,
,4500189325_10,,,Order Printed Out,9/11/17 11:42,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003026,,,,4500189325,,,,,290,0,0,,,,0,HUMAN,
,4500189325_10,,,Order Changed: Item Price,9/11/17 14:26,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003026,,,,4500189325,,,,,290,0,0,,,,0,HUMAN,
,4500185129_10,,,Order Changed: Delivery Date,9/11/17 14:37,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003118,,,,4500185129,,,,,5100,0,0,,,,0,HUMAN,
0010185604_10,,,,Requisition Line Approved,9/11/17 16:46,DST56,Req Approver,,,,,Direct,,,,,,,,10185604,,,,,,0,0,0,,,,0,HUMAN,
0010185608_10,,,,Requisition Line Approved,9/11/17 16:46,DST56,Req Approver,,,,,Direct,,,,,,,,10185608,,,,,,0,0,0,,,,0,HUMAN,
0010185858_10,,,,Requisition Line Approved,9/11/17 16:46,DST56,Req Approver,VND02315,,,,Direct,,,,,,,,10185858,,,,,,0,0,0,,,,0,HUMAN,
0010185620_10,,,,Requisition Line Approved,9/11/17 16:46,DST56,Req Approver,,,,,Direct,,,,,,,,10185620,,,,,,0,0,0,,,,0,HUMAN,
0010185609_10,,,,Requisition Line Approved,9/11/17 16:46,DST56,Req Approver,,,,,Direct,,,,,,,,10185609,,,,,,0,0,0,,,,0,HUMAN,
0010185858_10,4500189541_10,,,Order Line Created,9/12/17 14:41,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108003071,,,10185858,4500189541,,,,,1700,0,0,,,,0,HUMAN,
,4500185129_10,5000662399_1_2017,,Goods Line Registered,9/12/17 15:08,MAGA10,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003118,IT01,6398,,4500185129,,,2017,,5100,0,0,,,,0,HUMAN,
0010185608_10,4500189556_20,,,Order Line Created,9/12/17 15:47,DST53,Procurement,,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108003507,,,10185608,4500189556,,,,,2349,0,0,,,,0,HUMAN,
0010185604_10,4500189556_10,,,Order Line Created,9/12/17 15:47,DST53,Procurement,,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108003398,,,10185604,4500189556,,,,,11100,0,0,,,,0,HUMAN,
0010185620_10,4500189556_40,,,Order Line Created,9/12/17 15:47,DST53,Procurement,,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108003509,,,10185620,4500189556,,,,,1700,0,0,,,,0,HUMAN,
0010185609_10,4500189556_30,,,Order Line Created,9/12/17 15:47,DST53,Procurement,,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108003508,,,10185609,4500189556,,,,,800,0,0,,,,0,HUMAN,
,4500189541_10,,,Order Released,9/12/17 15:47,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,,,,4500189541,,,,,1700,0,0,,,,0,HUMAN,
,4500189556_20,,,Order Released,9/12/17 15:47,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003507,,,,4500189556,,,,,2349,0,0,,,,0,HUMAN,
,4500189556_10,,,Order Released,9/12/17 15:47,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003398,,,,4500189556,,,,,11100,0,0,,,,0,HUMAN,
,4500189556_40,,,Order Released,9/12/17 15:47,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003509,,,,4500189556,,,,,1700,0,0,,,,0,HUMAN,
,4500189556_30,,,Order Released,9/12/17 15:47,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003508,,,,4500189556,,,,,800,0,0,,,,0,HUMAN,
,4500189541_10,,,Order Approved,9/12/17 15:48,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,,,,4500189541,,,,,1700,0,0,,,,0,HUMAN,
,4500189556_20,,,Order Approved,9/12/17 15:48,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003507,,,,4500189556,,,,,2349,0,0,,,,0,HUMAN,
,4500189556_10,,,Order Approved,9/12/17 15:48,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003398,,,,4500189556,,,,,11100,0,0,,,,0,HUMAN,
,4500189556_40,,,Order Approved,9/12/17 15:48,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003509,,,,4500189556,,,,,1700,0,0,,,,0,HUMAN,
,4500189556_30,,,Order Approved,9/12/17 15:48,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003508,,,,4500189556,,,,,800,0,0,,,,0,HUMAN,
,4500189541_10,,,Order Printed Out,9/12/17 15:50,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,,,,4500189541,,,,,1700,0,0,,,,0,HUMAN,
,4500189556_20,,,Order Printed Out,9/12/17 15:50,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003507,,,,4500189556,,,,,2349,0,0,,,,0,HUMAN,
,4500189556_10,,,Order Printed Out,9/12/17 15:50,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003398,,,,4500189556,,,,,11100,0,0,,,,0,HUMAN,
,4500189556_40,,,Order Printed Out,9/12/17 15:50,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003509,,,,4500189556,,,,,1700,0,0,,,,0,HUMAN,
,4500189556_30,,,Order Printed Out,9/12/17 15:50,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003508,,,,4500189556,,,,,800,0,0,,,,0,HUMAN,
0010186211_10,,,,Requisition Line Created,9/13/17 0:00,DST110,Procurement,VND02315,,,,Direct,,,,,,,,10186211,,,,,,0,0,0,,,,0,HUMAN,
,4500189556_20,,,Order Changed: Item Price,9/14/17 15:56,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003507,,,,4500189556,,,,,2349,0,0,,,,0,HUMAN,
,4500189556_10,,,Order Changed: Item Price,9/14/17 15:56,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003398,,,,4500189556,,,,,11100,0,0,,,,0,HUMAN,
,4500189556_40,,,Order Changed: Item Price,9/14/17 15:56,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003509,,,,4500189556,,,,,1700,0,0,,,,0,HUMAN,
,4500189556_30,,,Order Changed: Item Price,9/14/17 15:56,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003508,,,,4500189556,,,,,800,0,0,,,,0,HUMAN,
,4500189541_10,,,Order Changed: Item Price,9/14/17 15:56,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003071,,,,4500189541,,,,,1700,0,0,,,,0,HUMAN,
0010186211_10,,,,Requisition Line Approved,9/14/17 16:08,DST56,Req Approver,VND02315,,,,Direct,,,,,,,,10186211,,,,,,0,0,0,,,,0,HUMAN,
0010186211_10,4500190016_10,,,Order Line Created,9/14/17 17:26,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,87995.01,,,10186211,4500190016,,,,,384,0,0,,,,0,HUMAN,
,4500190016_10,,,Order Released,9/14/17 17:28,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87995.01,,,,4500190016,,,,,384,0,0,,,,0,HUMAN,
,4500190016_10,,,Order Approved,9/15/17 8:22,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87995.01,,,,4500190016,,,,,384,0,0,,,,0,HUMAN,
,4500190016_10,,,Order Printed Out,9/15/17 9:52,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87995.01,,,,4500190016,,,,,384,0,0,,,,0,HUMAN,
,4500185130_10,5000664378_1_2017,,Goods Line Registered,9/15/17 15:19,MAGA10,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002558,IT01,6541,,4500185130,,,2017,,600,0,0,,,,0,HUMAN,
0010187029_10,,,,Requisition Line Created,9/19/17 0:00,DST110,Procurement,VND02315,,,,Direct,,,,,,,,10187029,,,,,,0,0,0,,,,0,HUMAN,
0010187039_10,,,,Requisition Line Created,9/19/17 0:00,DST110,Procurement,VND02315,,,,Direct,,,,,,,,10187039,,,,,,0,0,0,,,,0,HUMAN,
0010187040_10,,,,Requisition Line Created,9/19/17 0:00,DST110,Procurement,VND02315,,,,Direct,,,,,,,,10187040,,,,,,0,0,0,,,,0,HUMAN,
0010187278_10,,,,Requisition Line Created,9/20/17 0:00,USR01612,Procurement,VND02315,,,,Direct,,,,,,,,10187278,,,,,,0,0,0,,,,0,HUMAN,
0010187313_10,,,,Requisition Line Created,9/20/17 0:00,USR01612,Procurement,,,,,Direct,,,,,,,,10187313,,,,,,0,0,0,,,,0,HUMAN,
0010187040_10,,,,Requisition Line Approved,9/20/17 14:27,DST56,Req Approver,VND02315,,,,Direct,,,,,,,,10187040,,,,,,0,0,0,,,,0,HUMAN,
0010187039_10,,,,Requisition Line Approved,9/20/17 14:27,DST56,Req Approver,VND02315,,,,Direct,,,,,,,,10187039,,,,,,0,0,0,,,,0,HUMAN,
0010187029_10,,,,Requisition Line Approved,9/20/17 14:27,DST56,Req Approver,VND02315,,,,Direct,,,,,,,,10187029,,,,,,0,0,0,,,,0,HUMAN,
0010187029_10,4500190787_10,,,Order Line Created,9/20/17 17:28,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,87570.02,,,10187029,4500190787,,,,,384,0,0,,,,0,HUMAN,
0010187039_10,4500190787_20,,,Order Line Created,9/20/17 17:28,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108000319,,,10187039,4500190787,,,,,384,0,0,,,,0,HUMAN,
0010187040_10,4500190787_30,,,Order Line Created,9/20/17 17:28,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108000320,,,10187040,4500190787,,,,,384,0,0,,,,0,HUMAN,
,4500190787_10,,,Order Released,9/20/17 17:29,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87570.02,,,,4500190787,,,,,384,0,0,,,,0,HUMAN,
,4500190787_20,,,Order Released,9/20/17 17:29,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000319,,,,4500190787,,,,,384,0,0,,,,0,HUMAN,
,4500190787_30,,,Order Released,9/20/17 17:29,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000320,,,,4500190787,,,,,384,0,0,,,,0,HUMAN,
,4500190787_10,,,Order Approved,9/20/17 17:41,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87570.02,,,,4500190787,,,,,384,0,0,,,,0,HUMAN,
,4500190787_20,,,Order Approved,9/20/17 17:41,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000319,,,,4500190787,,,,,384,0,0,,,,0,HUMAN,
,4500190787_30,,,Order Approved,9/20/17 17:41,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000320,,,,4500190787,,,,,384,0,0,,,,0,HUMAN,
,4500190787_10,,,Order Printed Out,9/20/17 17:44,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87570.02,,,,4500190787,,,,,384,0,0,,,,0,HUMAN,
,4500190787_20,,,Order Printed Out,9/20/17 17:44,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000319,,,,4500190787,,,,,384,0,0,,,,0,HUMAN,
,4500190787_30,,,Order Printed Out,9/20/17 17:44,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000320,,,,4500190787,,,,,384,0,0,,,,0,HUMAN,
0010187278_10,,,,Requisition Line Approved,9/20/17 18:54,DST56,Req Approver,VND02315,,,,Direct,,,,,,,,10187278,,,,,,0,0,0,,,,0,HUMAN,
0010187496_10,,,,Requisition Line Created,9/21/17 0:00,COQB67,Procurement,,,,,Direct,,,,,,,,10187496,,,,,,0,0,0,,,,0,HUMAN,
0010187495_10,,,,Requisition Line Created,9/21/17 0:00,COQB67,Procurement,,,,,Direct,,,,,,,,10187495,,,,,,0,0,0,,,,0,HUMAN,
0010187278_10,4500190883_10,,,Order Line Created,9/21/17 9:55,DST53,Procurement,VND02315,VND05666,,,Direct,Standard Order,ID2,IT10,D008-FOG,108001976,,,10187278,4500190883,,,,,2800,0,0,,,,0,HUMAN,
,4500190883_10,,,Order Released,9/21/17 9:56,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108001976,,,,4500190883,,,,,2800,0,0,,,,0,HUMAN,
,4500185130_40,,,Order Changed: Delivery Date,9/21/17 11:32,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000621,,,,4500185130,,,,,588,0,0,,,,0,HUMAN,
,4500185885_10,,,Order Changed: Delivery Date,9/21/17 11:33,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002522,,,,4500185885,,,,,384,0,0,,,,0,HUMAN,
,4500184100_10,,,Order Changed: Delivery Date,9/21/17 11:36,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,,4500184100,,,,,852,0,0,,,,0,HUMAN,
,4500185130_30,,,Order Changed: Delivery Date,9/21/17 11:36,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,,,,4500185130,,,,,588,0,0,,,,0,HUMAN,
,4500190883_10,,,Order Approved,9/22/17 8:30,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108001976,,,,4500190883,,,,,2800,0,0,,,,0,HUMAN,
,4500185885_10,5000667803_1_2017,,Goods Line Registered,9/22/17 14:57,MAGB03,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108002522,IT01,6719,,4500185885,,,2017,,384,0,0,,,,0,HUMAN,
,4500184100_10,5000667826_1_2017,,Goods Line Registered,9/22/17 15:09,MAGB03,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,IT01,6719,,4500184100,,,2017,,852,0,0,,,,0,HUMAN,
,4500185130_30,5000667827_1_2017,,Goods Line Registered,9/22/17 15:09,MAGB03,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,82W03.11,IT01,6719,,4500185130,,,2017,,588,0,0,,,,0,HUMAN,
,4500185130_40,5000667828_1_2017,,Goods Line Registered,9/22/17 15:10,MAGB03,Warehouse,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000621,IT01,6719,,4500185130,,,2017,,588,0,0,,,,0,HUMAN,
,4500190883_10,,,Order Printed Out,9/22/17 15:51,DST112,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108001976,,,,4500190883,,,,,2800,0,0,,,,0,HUMAN,
,4500187114_10,,,Order Changed: Payment Terms,9/25/17 10:41,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000621,,,,4500187114,,,,,729,0,0,,,,0,HUMAN,
,4500189325_10,,,Order Changed: Payment Terms,9/25/17 10:41,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003026,,,,4500189325,,,,,290,0,0,,,,0,HUMAN,
,4500189556_20,,,Order Changed: Payment Terms,9/25/17 10:41,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003507,,,,4500189556,,,,,2349,0,0,,,,0,HUMAN,
,4500189556_10,,,Order Changed: Payment Terms,9/25/17 10:41,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003398,,,,4500189556,,,,,11100,0,0,,,,0,HUMAN,
,4500189556_40,,,Order Changed: Payment Terms,9/25/17 10:41,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003509,,,,4500189556,,,,,1700,0,0,,,,0,HUMAN,
,4500189556_30,,,Order Changed: Payment Terms,9/25/17 10:41,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108003508,,,,4500189556,,,,,800,0,0,,,,0,HUMAN,
,4500190016_10,,,Order Changed: Payment Terms,9/25/17 10:42,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87995.01,,,,4500190016,,,,,384,0,0,,,,0,HUMAN,
,4500190787_10,,,Order Changed: Payment Terms,9/25/17 10:42,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,87570.02,,,,4500190787,,,,,384,0,0,,,,0,HUMAN,
,4500190787_20,,,Order Changed: Payment Terms,9/25/17 10:42,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000319,,,,4500190787,,,,,384,0,0,,,,0,HUMAN,
,4500190787_30,,,Order Changed: Payment Terms,9/25/17 10:42,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108000320,,,,4500190787,,,,,384,0,0,,,,0,HUMAN,
,4500190883_10,,,Order Changed: Payment Terms,9/25/17 10:42,DST53,Procurement,,VND05666,,,,Standard Order,ID2,IT10,D008-FOG,108001976,,,,4500190883,,,,,2800,0,0,,,,0,HUMAN,
0010188210_10,,,,Requisition Line Created,9/27/17 0:00,USR01612,Procurement,VND02315,,,,Direct,,,,,,,,10188210,,,,,,0,0,0,,,,0,HUMAN,
0010188199_10,,,,Requisition Line Created,9/27/17 0:00,USR01612,Procurement,VND02315,,,,Direct,,,,,,,,10188199,,,,,,0,0,0,,,,0,HUMAN,
0010188222_10,,,,Requisition Line Created,9/27/17 0:00,USR01612,Procurement,VND02315,,,,Direct,,,,,,,,10188222,,,,,,0,0,0,,,,0,HUMAN,
0010188230_10,,,,Requisition Line Created,9/27/17 0:00,USR01612,Procurement,VND02315,,,,Direct,,,,,,,,10188230,,,,,,0,0,0,,,,0,HUMAN,
0010188218_10,,,,Requisition Line Created,9/27/17 0:00,USR01612,Procurement,,,,,Direct,,,,,,,,10188218,,,,,,0,0,0,,,,0,HUMAN,
,,5000654993_1_2017,2017020647_2017_IT10,Invoice Registered,9/27/17 10:06,CONS0661,Administration ,,,VND05666,,,,,,,,IT01,1071/2017,,,2017020647,,2017,2017,0,2913.36,0,8/30/17,10/31/17,Early,-1,HUMAN,
,,5000654993_2_2017,2017020647_2017_IT10,Invoice Registered,9/27/17 10:06,CONS0661,Administration ,,,VND05666,,,,,,,,IT01,1071/2017,,,2017020647,,2017,2017,0,2913.36,0,8/30/17,10/31/17,Early,-1,HUMAN,
